CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,remark
13-12-2023,13:59,PK,4010,100,3,0,0,0,1,day1
13-12-2023,13:59,PK,4012,100,1,0,0,0,564,day1
13-12-2023,13:59,PK,4012,100,1,1,0,0,1,day1
13-12-2023,13:59,PK,4012,100,3,0,0,0,48,day1
13-12-2023,13:59,PK,4012,300,2,1,0,0,91,day1
13-12-2023,13:59,PK,5004,300,2,0,0,0,242,day1
13-12-2023,13:59,PK,5030,150,1,0,0,0,1,day1
13-12-2023,13:59,PK,5031,100,1,0,0,0,36,day1
13-12-2023,13:59,PK,5031,100,3,0,0,0,4,day1
13-12-2023,13:59,PK,5031,300,2,1,0,0,1,day1
13-12-2023,13:59,PK,,100,1,0,0,0,30,day1
13-12-2023,14:00,MM,2001,100,1,0,0,0,401,day1
13-12-2023,14:00,MM,2001,100,3,0,0,0,33,day1
13-12-2023,14:00,MM,2001,200,1,0,0,0,14,day1
13-12-2023,14:00,MM,2001,300,2,1,0,0,1,day1
13-12-2023,14:00,MM,4010,100,1,0,0,0,3,day1
13-12-2023,14:00,MM,4012,100,1,0,0,0,181,day1
13-12-2023,14:00,MM,4012,100,3,0,0,0,21,day1
13-12-2023,14:00,MM,4012,300,2,1,0,0,52,day1
13-12-2023,14:00,MM,5004,300,2,0,0,0,138,day1
13-12-2023,14:00,MM,5031,100,1,0,0,0,16,day1
13-12-2023,14:00,MM,5031,100,1,1,0,0,1,day1
13-12-2023,14:00,MM,5031,100,3,0,0,0,3,day1
13-12-2023,14:00,MM,,100,1,0,0,0,8,day1
13-12-2023,14:00,PK,2001,100,1,0,0,0,1218,day1
13-12-2023,14:00,PK,2001,100,3,0,0,0,84,day1
13-12-2023,14:00,PK,2001,200,1,0,0,0,35,day1
13-12-2023,14:00,PK,2001,300,2,1,0,0,4,day1
13-12-2023,14:00,PK,4010,100,1,0,0,0,4,day1
13-12-2023,14:00,PK,4010,100,3,0,0,0,1,day1
13-12-2023,14:00,PK,4012,100,1,0,0,0,533,day1
13-12-2023,14:00,PK,4012,100,1,1,0,0,1,day1
13-12-2023,14:00,PK,4012,100,3,0,0,0,48,day1
13-12-2023,14:00,PK,4012,300,2,1,0,0,92,day1
13-12-2023,14:00,PK,5004,300,2,0,0,0,244,day1
13-12-2023,14:00,PK,5031,100,1,0,0,0,51,day1
13-12-2023,14:00,PK,5031,100,3,0,0,0,3,day1
13-12-2023,14:00,PK,,100,1,0,0,0,42,day1
13-12-2023,14:01,MM,2001,100,1,0,0,0,423,day1
13-12-2023,14:01,MM,2001,100,3,0,0,0,35,day1
13-12-2023,14:01,MM,2001,200,1,0,0,0,7,day1
13-12-2023,14:01,MM,2001,200,3,0,0,0,1,day1
13-12-2023,14:01,MM,2001,300,2,1,0,0,2,day1
13-12-2023,14:01,MM,4010,100,1,0,0,0,1,day1
13-12-2023,14:01,MM,4012,100,1,0,0,0,186,day1
13-12-2023,14:01,MM,4012,100,3,0,0,0,34,day1
13-12-2023,14:01,MM,4012,300,2,1,0,0,57,day1
13-12-2023,14:01,MM,5004,300,2,0,0,0,143,day1
13-12-2023,14:01,MM,5030,150,1,0,0,0,1,day1
13-12-2023,14:01,MM,5031,100,1,0,0,0,12,day1
13-12-2023,14:01,MM,5031,100,1,1,0,0,1,day1
13-12-2023,14:01,MM,5031,100,3,0,0,0,2,day1
13-12-2023,14:01,MM,,100,1,0,0,0,14,day1
13-12-2023,14:01,PK,2001,100,1,0,0,0,1255,day1
13-12-2023,14:01,PK,2001,100,3,0,0,0,108,day1
13-12-2023,14:01,PK,2001,200,1,0,0,0,30,day1
13-12-2023,14:01,PK,2001,200,3,0,0,0,1,day1
13-12-2023,14:01,PK,2001,300,2,1,0,0,1,day1
13-12-2023,14:01,PK,4010,100,1,0,0,0,2,day1
13-12-2023,14:01,PK,4012,100,1,0,0,0,549,day1
13-12-2023,14:01,PK,4012,100,3,0,0,0,63,day1
13-12-2023,14:01,PK,4012,300,2,1,0,0,98,day1
13-12-2023,14:01,PK,4012,300,3,1,0,0,1,day1
13-12-2023,14:01,PK,5004,300,2,0,0,0,237,day1
13-12-2023,14:01,PK,5031,100,1,0,0,0,47,day1
13-12-2023,14:01,PK,5031,100,3,0,0,0,7,day1
13-12-2023,14:01,PK,,100,1,0,0,0,48,day1
13-12-2023,14:02,MM,2001,100,1,0,0,0,386,day1
13-12-2023,14:02,MM,2001,100,3,0,0,0,47,day1
