CDRDATE,SERVICE_KEY,IS_ROAMING,DIAMETER,TOTAL
2023-11-05 15:39,200.0,0.0,2001.0,3.0
2023-11-05 15:39,300.0,1.0,2001.0,1.0
2023-11-05 15:39,300.0,1.0,4012.0,43.0
2023-11-05 15:39,300.0,0.0,5004.0,22.0
2023-11-05 15:40,100.0,0.0,2001.0,1806.0
2023-11-05 15:40,100.0,0.0,4010.0,15.0
2023-11-05 15:40,100.0,0.0,4012.0,839.0
2023-11-05 15:40,100.0,0.0,5031.0,62.0
2023-11-05 15:40,100.0,0.0,,52.0
2023-11-05 15:40,133.0,0.0,,6.0
2023-11-05 15:40,150.0,0.0,4010.0,1.0
2023-11-05 15:40,150.0,0.0,5030.0,3.0
2023-11-05 15:40,200.0,0.0,2001.0,2.0
2023-11-05 15:40,300.0,1.0,2001.0,5.0
2023-11-05 15:40,300.0,1.0,4012.0,18.0
2023-11-05 15:40,300.0,0.0,5004.0,31.0
2023-11-05 15:41,100.0,0.0,2001.0,1805.0
2023-11-05 15:41,100.0,0.0,4010.0,18.0
2023-11-05 15:41,100.0,0.0,4012.0,845.0
2023-11-05 15:41,100.0,1.0,4012.0,3.0
2023-11-05 15:41,100.0,0.0,5031.0,65.0
2023-11-05 15:41,100.0,0.0,,57.0
2023-11-05 15:41,100.0,1.0,,1.0
2023-11-05 15:41,133.0,0.0,,4.0
2023-11-05 15:41,200.0,0.0,2001.0,6.0
2023-11-05 15:41,200.0,0.0,5031.0,3.0
2023-11-05 15:41,300.0,1.0,4012.0,59.0
2023-11-05 15:41,300.0,0.0,5004.0,88.0
2023-11-05 15:42,100.0,0.0,2001.0,1802.0
2023-11-05 15:42,100.0,0.0,4010.0,16.0
2023-11-05 15:42,100.0,0.0,4012.0,761.0
2023-11-05 15:42,100.0,0.0,5031.0,54.0
2023-11-05 15:42,100.0,0.0,,55.0
2023-11-05 15:42,133.0,0.0,,1.0
2023-11-05 15:42,150.0,0.0,4010.0,1.0
2023-11-05 15:42,150.0,0.0,5030.0,1.0
2023-11-05 15:42,200.0,0.0,2001.0,2.0
2023-11-05 15:42,300.0,1.0,4012.0,35.0
2023-11-05 15:42,300.0,0.0,5004.0,8.0
2023-11-05 15:43,100.0,0.0,2001.0,1752.0
2023-11-05 15:43,100.0,0.0,4010.0,23.0
2023-11-05 15:43,100.0,0.0,4012.0,787.0
2023-11-05 15:43,100.0,1.0,4012.0,1.0
2023-11-05 15:43,100.0,0.0,5031.0,50.0
2023-11-05 15:43,100.0,0.0,,51.0
2023-11-05 15:43,133.0,0.0,,6.0
2023-11-05 15:43,150.0,0.0,5030.0,2.0
2023-11-05 15:43,200.0,0.0,2001.0,4.0
2023-11-05 15:43,300.0,1.0,2001.0,3.0
2023-11-05 15:43,300.0,1.0,4012.0,5.0
2023-11-05 15:43,300.0,0.0,5004.0,18.0
2023-11-05 15:44,100.0,0.0,2001.0,1585.0
2023-11-05 15:44,100.0,0.0,4010.0,18.0
2023-11-05 15:44,100.0,0.0,4012.0,721.0
2023-11-05 15:44,100.0,1.0,4012.0,3.0
2023-11-05 15:44,100.0,0.0,5031.0,48.0
2023-11-05 15:44,100.0,1.0,5031.0,1.0
2023-11-05 15:44,100.0,0.0,,43.0
2023-11-05 15:44,133.0,0.0,,4.0
2023-11-05 15:44,150.0,0.0,5030.0,1.0
2023-11-05 15:44,200.0,0.0,2001.0,5.0
2023-11-05 15:44,300.0,1.0,4012.0,23.0
2023-11-05 15:44,300.0,0.0,5004.0,29.0
2023-11-05 15:44,300.0,1.0,5031.0,1.0
2023-11-05 15:45,100.0,0.0,2001.0,1760.0
2023-11-05 15:45,100.0,0.0,4010.0,23.0
2023-11-05 15:45,100.0,0.0,4012.0,843.0
2023-11-05 15:45,100.0,1.0,4012.0,2.0
2023-11-05 15:45,100.0,0.0,5031.0,55.0
2023-11-05 15:45,100.0,0.0,,54.0
2023-11-05 15:45,133.0,0.0,,1.0
2023-11-05 15:45,150.0,0.0,5030.0,1.0
2023-11-05 15:45,200.0,0.0,2001.0,1.0
2023-11-05 15:45,300.0,1.0,2001.0,1.0
2023-11-05 15:45,300.0,1.0,4012.0,45.0
2023-11-05 15:45,300.0,0.0,5004.0,20.0
2023-11-05 15:46,100.0,0.0,2001.0,1775.0
2023-11-05 15:46,100.0,0.0,4010.0,19.0
2023-11-05 15:46,100.0,0.0,4012.0,779.0
2023-11-05 15:46,100.0,1.0,4012.0,2.0
2023-11-05 15:46,100.0,0.0,5031.0,42.0
2023-11-05 15:46,100.0,0.0,,33.0
2023-11-05 15:46,100.0,1.0,,1.0
2023-11-05 15:46,133.0,0.0,,1.0
2023-11-05 15:46,150.0,0.0,4010.0,1.0
2023-11-05 15:46,150.0,0.0,5030.0,1.0
2023-11-05 15:46,200.0,0.0,2001.0,6.0
2023-11-05 15:46,300.0,1.0,2001.0,2.0
2023-11-05 15:46,300.0,1.0,4012.0,18.0
2023-11-05 15:46,300.0,0.0,5004.0,10.0
2023-11-05 15:47,100.0,0.0,2001.0,1824.0
2023-11-05 15:47,100.0,0.0,4010.0,17.0
2023-11-05 15:47,100.0,0.0,4012.0,801.0
2023-11-05 15:47,100.0,1.0,4012.0,3.0
2023-11-05 15:47,100.0,0.0,5031.0,51.0
2023-11-05 15:47,100.0,0.0,,41.0
2023-11-05 15:47,133.0,0.0,,4.0
2023-11-05 15:47,150.0,0.0,4010.0,1.0
2023-11-05 15:47,150.0,0.0,5030.0,1.0
2023-11-05 15:47,200.0,0.0,2001.0,3.0
2023-11-05 15:47,200.0,0.0,5031.0,1.0
2023-11-05 15:47,300.0,1.0,2001.0,1.0
2023-11-05 15:47,300.0,1.0,4012.0,65.0
2023-11-05 15:47,300.0,0.0,5004.0,26.0
2023-11-05 15:48,100.0,0.0,2001.0,1829.0
2023-11-05 15:48,100.0,0.0,4010.0,26.0
2023-11-05 15:48,100.0,0.0,4012.0,772.0
2023-11-05 15:48,100.0,1.0,4012.0,4.0
2023-11-05 15:48,100.0,0.0,5031.0,48.0
2023-11-05 15:48,100.0,0.0,,47.0
2023-11-05 15:48,133.0,0.0,,3.0
2023-11-05 15:48,200.0,0.0,2001.0,1.0
2023-11-05 15:48,300.0,1.0,4012.0,61.0
2023-11-05 15:48,300.0,0.0,5004.0,14.0
2023-11-05 15:48,300.0,1.0,5031.0,1.0
2023-11-05 15:49,100.0,0.0,2001.0,1236.0
2023-11-05 15:49,100.0,0.0,4010.0,19.0
2023-11-05 15:49,100.0,0.0,4012.0,524.0
2023-11-05 15:49,100.0,1.0,4012.0,1.0
2023-11-05 15:49,100.0,0.0,5031.0,37.0
2023-11-05 15:49,100.0,1.0,5031.0,1.0
2023-11-05 15:49,100.0,0.0,,41.0
2023-11-05 15:49,100.0,1.0,,1.0
2023-11-05 15:49,133.0,0.0,,4.0
2023-11-05 15:49,150.0,0.0,2001.0,1.0
2023-11-05 15:49,200.0,0.0,2001.0,2.0
2023-11-05 15:49,300.0,1.0,2001.0,1.0
2023-11-05 15:49,300.0,1.0,4012.0,62.0
2023-11-05 15:49,300.0,0.0,5004.0,9.0
2023-11-05 15:50,100.0,0.0,2001.0,1805.0
2023-11-05 15:50,100.0,0.0,4010.0,23.0
2023-11-05 15:50,100.0,0.0,4012.0,752.0
2023-11-05 15:50,100.0,1.0,4012.0,1.0
2023-11-05 15:50,100.0,0.0,5031.0,53.0
2023-11-05 15:50,100.0,1.0,5031.0,2.0
2023-11-05 15:50,100.0,0.0,,43.0
2023-11-05 15:50,133.0,0.0,,2.0
2023-11-05 15:50,150.0,0.0,5030.0,2.0
2023-11-05 15:50,200.0,0.0,2001.0,4.0
2023-11-05 15:50,300.0,1.0,4012.0,51.0
2023-11-05 15:50,300.0,0.0,5004.0,15.0
2023-11-05 15:51,100.0,0.0,2001.0,1848.0
2023-11-05 15:51,100.0,0.0,4010.0,19.0
2023-11-05 15:51,100.0,0.0,4012.0,829.0
2023-11-05 15:51,100.0,0.0,5031.0,58.0
2023-11-05 15:51,100.0,0.0,,42.0
2023-11-05 15:51,133.0,0.0,,4.0
2023-11-05 15:51,150.0,0.0,5030.0,4.0
2023-11-05 15:51,200.0,0.0,2001.0,6.0
2023-11-05 15:51,300.0,1.0,4012.0,48.0
2023-11-05 15:51,300.0,0.0,5004.0,46.0
2023-11-05 15:52,100.0,0.0,2001.0,1842.0
2023-11-05 15:52,100.0,0.0,4010.0,17.0
2023-11-05 15:52,100.0,0.0,4012.0,844.0
2023-11-05 15:52,100.0,0.0,5031.0,62.0
2023-11-05 15:52,100.0,0.0,,50.0
2023-11-05 15:52,133.0,0.0,,6.0
2023-11-05 15:52,150.0,0.0,4010.0,1.0
2023-11-05 15:52,150.0,0.0,5030.0,5.0
2023-11-05 15:52,200.0,0.0,2001.0,6.0
2023-11-05 15:52,300.0,1.0,4012.0,34.0
2023-11-05 15:52,300.0,0.0,5004.0,10.0
2023-11-05 15:53,100.0,0.0,2001.0,1853.0
2023-11-05 15:53,100.0,0.0,4010.0,16.0
2023-11-05 15:53,100.0,0.0,4012.0,791.0
2023-11-05 15:53,100.0,1.0,4012.0,3.0
2023-11-05 15:53,100.0,0.0,5031.0,55.0
2023-11-05 15:53,100.0,0.0,,47.0
2023-11-05 15:53,133.0,0.0,,2.0
2023-11-05 15:53,150.0,0.0,5030.0,3.0
2023-11-05 15:53,150.0,0.0,,2.0
2023-11-05 15:53,200.0,0.0,2001.0,2.0
2023-11-05 15:53,300.0,1.0,2001.0,9.0
2023-11-05 15:53,300.0,1.0,4012.0,7.0
2023-11-05 15:53,300.0,0.0,5004.0,34.0
2023-11-05 15:54,100.0,0.0,2001.0,1742.0
2023-11-05 15:54,100.0,0.0,4010.0,28.0
2023-11-05 15:54,100.0,0.0,4012.0,856.0
2023-11-05 15:54,100.0,0.0,5031.0,42.0
2023-11-05 15:54,100.0,0.0,,47.0
2023-11-05 15:54,133.0,0.0,,1.0
2023-11-05 15:54,150.0,0.0,4010.0,1.0
2023-11-05 15:54,150.0,0.0,5030.0,4.0
2023-11-05 15:54,150.0,0.0,,1.0
2023-11-05 15:54,300.0,1.0,2001.0,1.0
2023-11-05 15:54,300.0,1.0,4012.0,34.0
2023-11-05 15:54,300.0,0.0,5004.0,17.0
2023-11-05 15:55,100.0,0.0,2001.0,1791.0
2023-11-05 15:55,100.0,0.0,4010.0,27.0
2023-11-05 15:55,100.0,0.0,4012.0,829.0
2023-11-05 15:55,100.0,1.0,4012.0,1.0
2023-11-05 15:55,100.0,0.0,5031.0,65.0
2023-11-05 15:55,100.0,0.0,,60.0
2023-11-05 15:55,133.0,0.0,,1.0
2023-11-05 15:55,150.0,0.0,5030.0,2.0
2023-11-05 15:55,150.0,0.0,,1.0
2023-11-05 15:55,200.0,0.0,4012.0,1.0
2023-11-05 15:55,300.0,1.0,2001.0,3.0
2023-11-05 15:55,300.0,1.0,4012.0,36.0
2023-11-05 15:55,300.0,0.0,5004.0,51.0
2023-11-05 15:56,100.0,0.0,2001.0,1774.0
2023-11-05 15:56,100.0,0.0,4010.0,23.0
2023-11-05 15:56,100.0,0.0,4012.0,857.0
2023-11-05 15:56,100.0,0.0,5031.0,61.0
2023-11-05 15:56,100.0,0.0,,64.0
2023-11-05 15:56,133.0,0.0,,4.0
2023-11-05 15:56,150.0,0.0,5030.0,3.0
2023-11-05 15:56,200.0,0.0,2001.0,1.0
2023-11-05 15:56,300.0,1.0,2001.0,1.0
2023-11-05 15:56,300.0,1.0,4012.0,7.0
2023-11-05 15:56,300.0,0.0,5004.0,28.0
2023-11-05 15:56,300.0,1.0,5031.0,1.0
2023-11-05 15:57,100.0,0.0,2001.0,1816.0
2023-11-05 15:57,100.0,0.0,4010.0,19.0
2023-11-05 15:57,100.0,0.0,4012.0,827.0
2023-11-05 15:57,100.0,0.0,5031.0,58.0
2023-11-05 15:57,100.0,0.0,,66.0
2023-11-05 15:57,133.0,0.0,,2.0
2023-11-05 15:57,150.0,0.0,5030.0,3.0
2023-11-05 15:57,200.0,0.0,2001.0,3.0
2023-11-05 15:57,300.0,1.0,2001.0,6.0
2023-11-05 15:57,300.0,1.0,4012.0,79.0
2023-11-05 15:57,300.0,0.0,5004.0,33.0
2023-11-05 15:58,100.0,0.0,2001.0,1843.0
2023-11-05 15:58,100.0,0.0,4010.0,18.0
2023-11-05 15:58,100.0,0.0,4012.0,798.0
2023-11-05 15:58,100.0,1.0,4012.0,1.0
2023-11-05 15:58,100.0,0.0,5031.0,68.0
2023-11-05 15:58,100.0,0.0,,38.0
2023-11-05 15:58,150.0,0.0,5030.0,2.0
2023-11-05 15:58,200.0,0.0,2001.0,1.0
2023-11-05 15:58,300.0,1.0,2001.0,3.0
2023-11-05 15:58,300.0,1.0,4012.0,49.0
2023-11-05 15:58,300.0,0.0,5004.0,71.0
2023-11-05 15:59,100.0,0.0,2001.0,1667.0
2023-11-05 15:59,100.0,0.0,4010.0,18.0
2023-11-05 15:59,100.0,1.0,4010.0,1.0
2023-11-05 15:59,100.0,0.0,4012.0,697.0
2023-11-05 15:59,100.0,1.0,4012.0,2.0
2023-11-05 15:59,100.0,0.0,5031.0,52.0
2023-11-05 15:59,100.0,0.0,,40.0
2023-11-05 15:59,133.0,0.0,,1.0
2023-11-05 15:59,150.0,0.0,5030.0,1.0
2023-11-05 15:59,200.0,0.0,2001.0,4.0
2023-11-05 15:59,300.0,1.0,2001.0,1.0
2023-11-05 15:59,300.0,1.0,4012.0,9.0
2023-11-05 15:59,300.0,0.0,5004.0,22.0
2023-11-05 16:00,100.0,0.0,2001.0,1803.0
2023-11-05 16:00,100.0,0.0,4010.0,19.0
2023-11-05 16:00,100.0,1.0,4010.0,1.0
2023-11-05 16:00,100.0,0.0,4012.0,798.0
2023-11-05 16:00,100.0,1.0,4012.0,3.0
2023-11-05 16:00,100.0,0.0,5031.0,65.0
2023-11-05 16:00,100.0,0.0,,39.0
2023-11-05 16:00,133.0,0.0,,6.0
2023-11-05 16:00,150.0,0.0,2001.0,1.0
2023-11-05 16:00,150.0,0.0,5030.0,1.0
2023-11-05 16:00,150.0,0.0,,2.0
2023-11-05 16:00,200.0,0.0,2001.0,2.0
2023-11-05 16:00,300.0,1.0,4012.0,59.0
2023-11-05 16:00,300.0,0.0,5004.0,13.0
2023-11-05 16:01,100.0,0.0,2001.0,1864.0
2023-11-05 16:01,100.0,0.0,4010.0,21.0
2023-11-05 16:01,100.0,0.0,4012.0,772.0
2023-11-05 16:01,100.0,0.0,5031.0,64.0
2023-11-05 16:01,100.0,0.0,,55.0
2023-11-05 16:01,133.0,0.0,,9.0
2023-11-05 16:01,150.0,0.0,5030.0,2.0
2023-11-05 16:01,200.0,0.0,2001.0,5.0
2023-11-05 16:01,300.0,1.0,2001.0,1.0
2023-11-05 16:01,300.0,1.0,4012.0,59.0
2023-11-05 16:01,300.0,0.0,5004.0,37.0
2023-11-05 16:02,100.0,0.0,2001.0,1867.0
2023-11-05 16:02,100.0,0.0,4010.0,28.0
2023-11-05 16:02,100.0,0.0,4012.0,792.0
2023-11-05 16:02,100.0,0.0,5031.0,52.0
2023-11-05 16:02,100.0,0.0,,43.0
2023-11-05 16:02,133.0,0.0,,2.0
2023-11-05 16:02,150.0,0.0,5030.0,1.0
2023-11-05 16:02,200.0,0.0,2001.0,4.0
2023-11-05 16:02,300.0,1.0,2001.0,1.0
2023-11-05 16:02,300.0,1.0,4012.0,49.0
2023-11-05 16:02,300.0,0.0,5004.0,75.0
2023-11-05 16:02,300.0,1.0,5031.0,3.0
2023-11-05 16:03,100.0,0.0,2001.0,1930.0
2023-11-05 16:03,100.0,0.0,4010.0,22.0
2023-11-05 16:03,100.0,0.0,4012.0,791.0
2023-11-05 16:03,100.0,1.0,4012.0,1.0
2023-11-05 16:03,100.0,0.0,5031.0,45.0
2023-11-05 16:03,100.0,0.0,,51.0
2023-11-05 16:03,133.0,0.0,,2.0
2023-11-05 16:03,150.0,0.0,5030.0,1.0
2023-11-05 16:03,200.0,0.0,2001.0,2.0
2023-11-05 16:03,300.0,1.0,2001.0,1.0
2023-11-05 16:03,300.0,1.0,4012.0,61.0
2023-11-05 16:03,300.0,0.0,5004.0,73.0
2023-11-05 16:04,100.0,0.0,2001.0,1506.0
2023-11-05 16:04,100.0,0.0,4010.0,28.0
2023-11-05 16:04,100.0,0.0,4012.0,640.0
2023-11-05 16:04,100.0,1.0,4012.0,1.0
2023-11-05 16:04,100.0,0.0,5031.0,46.0
2023-11-05 16:04,100.0,0.0,,41.0
2023-11-05 16:04,133.0,0.0,,2.0
2023-11-05 16:04,150.0,0.0,5030.0,1.0
2023-11-05 16:04,150.0,0.0,,1.0
2023-11-05 16:04,200.0,0.0,2001.0,6.0
2023-11-05 16:04,200.0,0.0,5031.0,1.0
2023-11-05 16:04,300.0,1.0,4012.0,38.0
2023-11-05 16:04,300.0,0.0,5004.0,11.0
2023-11-05 16:05,100.0,0.0,2001.0,1928.0
2023-11-05 16:05,100.0,0.0,4010.0,25.0
2023-11-05 16:05,100.0,0.0,4012.0,790.0
2023-11-05 16:05,100.0,1.0,4012.0,2.0
2023-11-05 16:05,100.0,0.0,5031.0,40.0
2023-11-05 16:05,100.0,0.0,,39.0
2023-11-05 16:05,133.0,0.0,,2.0
2023-11-05 16:05,150.0,0.0,5030.0,2.0
2023-11-05 16:05,200.0,0.0,2001.0,1.0
2023-11-05 16:05,300.0,1.0,2001.0,1.0
2023-11-05 16:05,300.0,1.0,4012.0,47.0
2023-11-05 16:05,300.0,0.0,5004.0,37.0
2023-11-05 16:06,100.0,0.0,2001.0,1868.0
2023-11-05 16:06,100.0,0.0,4010.0,23.0
2023-11-05 16:06,100.0,0.0,4012.0,804.0
2023-11-05 16:06,100.0,0.0,5031.0,45.0
2023-11-05 16:06,100.0,0.0,,53.0
2023-11-05 16:06,133.0,0.0,,3.0
2023-11-05 16:06,150.0,0.0,2001.0,1.0
2023-11-05 16:06,150.0,0.0,5030.0,2.0
2023-11-05 16:06,200.0,0.0,2001.0,6.0
2023-11-05 16:06,300.0,1.0,2001.0,1.0
2023-11-05 16:06,300.0,1.0,4012.0,39.0
2023-11-05 16:06,300.0,0.0,5004.0,60.0
2023-11-05 16:06,300.0,1.0,5031.0,3.0
2023-11-05 16:07,100.0,0.0,2001.0,1909.0
2023-11-05 16:07,100.0,0.0,4010.0,23.0
2023-11-05 16:07,100.0,0.0,4012.0,769.0
2023-11-05 16:07,100.0,0.0,5031.0,50.0
2023-11-05 16:07,100.0,0.0,,55.0
2023-11-05 16:07,133.0,0.0,,2.0
2023-11-05 16:07,150.0,0.0,5030.0,4.0
2023-11-05 16:07,300.0,1.0,2001.0,3.0
2023-11-05 16:07,300.0,1.0,4012.0,103.0
2023-11-05 16:07,300.0,0.0,5004.0,25.0
2023-11-05 16:08,100.0,0.0,2001.0,1864.0
2023-11-05 16:08,100.0,0.0,4010.0,22.0
2023-11-05 16:08,100.0,0.0,4012.0,755.0
2023-11-05 16:08,100.0,1.0,4012.0,1.0
2023-11-05 16:08,100.0,0.0,5031.0,58.0
2023-11-05 16:08,100.0,0.0,,53.0
2023-11-05 16:08,133.0,0.0,,5.0
2023-11-05 16:08,200.0,0.0,2001.0,2.0
2023-11-05 16:08,300.0,1.0,4012.0,107.0
2023-11-05 16:08,300.0,0.0,5004.0,23.0
2023-11-05 16:09,100.0,0.0,2001.0,1870.0
2023-11-05 16:09,100.0,0.0,4010.0,23.0
2023-11-05 16:09,100.0,0.0,4012.0,798.0
2023-11-05 16:09,100.0,0.0,5031.0,51.0
2023-11-05 16:09,100.0,0.0,,51.0
2023-11-05 16:09,133.0,0.0,,3.0
2023-11-05 16:09,150.0,0.0,5030.0,1.0
2023-11-05 16:09,200.0,0.0,2001.0,1.0
2023-11-05 16:09,300.0,1.0,4012.0,72.0
2023-11-05 16:09,300.0,0.0,5004.0,29.0
2023-11-05 16:10,100.0,0.0,2001.0,1880.0
2023-11-05 16:10,100.0,0.0,4010.0,28.0
2023-11-05 16:10,100.0,0.0,4012.0,784.0
2023-11-05 16:10,100.0,0.0,5031.0,58.0
2023-11-05 16:10,100.0,0.0,,45.0
2023-11-05 16:10,133.0,0.0,,3.0
2023-11-05 16:10,150.0,0.0,5030.0,6.0
2023-11-05 16:10,200.0,0.0,2001.0,3.0
2023-11-05 16:10,200.0,0.0,4012.0,1.0
2023-11-05 16:10,300.0,1.0,2001.0,1.0
2023-11-05 16:10,300.0,1.0,4012.0,56.0
2023-11-05 16:10,300.0,0.0,5004.0,34.0
2023-11-05 16:11,100.0,0.0,2001.0,1878.0
2023-11-05 16:11,100.0,0.0,4010.0,21.0
2023-11-05 16:11,100.0,0.0,4012.0,854.0
2023-11-05 16:11,100.0,0.0,5031.0,62.0
2023-11-05 16:11,100.0,0.0,,55.0
2023-11-05 16:11,150.0,0.0,5030.0,3.0
2023-11-05 16:11,200.0,0.0,2001.0,2.0
2023-11-05 16:11,300.0,1.0,2001.0,2.0
2023-11-05 16:11,300.0,1.0,4012.0,83.0
2023-11-05 16:11,300.0,0.0,5004.0,99.0
2023-11-05 16:12,100.0,0.0,2001.0,1911.0
2023-11-05 16:12,100.0,0.0,4010.0,23.0
2023-11-05 16:12,100.0,0.0,4012.0,768.0
2023-11-05 16:12,100.0,0.0,5031.0,60.0
2023-11-05 16:12,100.0,0.0,,48.0
2023-11-05 16:12,133.0,0.0,,4.0
2023-11-05 16:12,150.0,0.0,4010.0,1.0
2023-11-05 16:12,150.0,0.0,5030.0,2.0
2023-11-05 16:12,200.0,0.0,2001.0,1.0
2023-11-05 16:12,300.0,1.0,4012.0,75.0
2023-11-05 16:12,300.0,0.0,5004.0,29.0
2023-11-05 16:13,100.0,0.0,2001.0,1944.0
2023-11-05 16:13,100.0,0.0,4010.0,21.0
2023-11-05 16:13,100.0,0.0,4012.0,729.0
2023-11-05 16:13,100.0,0.0,5031.0,53.0
2023-11-05 16:13,100.0,0.0,,42.0
2023-11-05 16:13,133.0,0.0,,4.0
2023-11-05 16:13,150.0,0.0,5030.0,1.0
2023-11-05 16:13,200.0,0.0,2001.0,2.0
2023-11-05 16:13,300.0,1.0,2001.0,2.0
2023-11-05 16:13,300.0,1.0,4012.0,24.0
2023-11-05 16:13,300.0,0.0,5004.0,64.0
2023-11-05 16:14,100.0,0.0,2001.0,1816.0
2023-11-05 16:14,100.0,0.0,4010.0,25.0
2023-11-05 16:14,100.0,0.0,4012.0,746.0
2023-11-05 16:14,100.0,0.0,5031.0,53.0
2023-11-05 16:14,100.0,0.0,,37.0
2023-11-05 16:14,133.0,0.0,,3.0
2023-11-05 16:14,150.0,0.0,5030.0,2.0
2023-11-05 16:14,200.0,0.0,2001.0,1.0
2023-11-05 16:14,300.0,1.0,2001.0,1.0
2023-11-05 16:14,300.0,1.0,4012.0,39.0
2023-11-05 16:14,300.0,0.0,5004.0,10.0
2023-11-05 16:15,100.0,0.0,2001.0,1817.0
2023-11-05 16:15,100.0,0.0,4010.0,20.0
2023-11-05 16:15,100.0,0.0,4012.0,798.0
2023-11-05 16:15,100.0,1.0,4012.0,1.0
2023-11-05 16:15,100.0,0.0,5031.0,57.0
2023-11-05 16:15,100.0,0.0,,46.0
2023-11-05 16:15,133.0,0.0,,6.0
2023-11-05 16:15,150.0,0.0,5030.0,2.0
2023-11-05 16:15,200.0,0.0,2001.0,2.0
2023-11-05 16:15,300.0,1.0,2001.0,1.0
2023-11-05 16:15,300.0,1.0,4012.0,74.0
2023-11-05 16:15,300.0,0.0,5004.0,16.0
2023-11-05 16:16,100.0,0.0,2001.0,1871.0
2023-11-05 16:16,100.0,0.0,4010.0,20.0
2023-11-05 16:16,100.0,0.0,4012.0,836.0
2023-11-05 16:16,100.0,1.0,4012.0,1.0
2023-11-05 16:16,100.0,0.0,5031.0,52.0
2023-11-05 16:16,100.0,0.0,,67.0
2023-11-05 16:16,133.0,0.0,,4.0
2023-11-05 16:16,150.0,0.0,5030.0,4.0
2023-11-05 16:16,200.0,0.0,2001.0,1.0
2023-11-05 16:16,300.0,1.0,2001.0,1.0
2023-11-05 16:16,300.0,1.0,4012.0,64.0
2023-11-05 16:16,300.0,0.0,5004.0,27.0
2023-11-05 16:17,100.0,0.0,2001.0,1856.0
2023-11-05 16:17,100.0,0.0,4010.0,26.0
2023-11-05 16:17,100.0,0.0,4012.0,801.0
2023-11-05 16:17,100.0,1.0,4012.0,2.0
2023-11-05 16:17,100.0,0.0,5031.0,54.0
2023-11-05 16:17,100.0,0.0,,50.0
2023-11-05 16:17,133.0,0.0,,2.0
2023-11-05 16:17,150.0,0.0,5030.0,1.0
2023-11-05 16:17,200.0,0.0,2001.0,2.0
2023-11-05 16:17,300.0,1.0,2001.0,2.0
2023-11-05 16:17,300.0,1.0,4012.0,19.0
2023-11-05 16:17,300.0,0.0,5004.0,37.0
2023-11-05 16:18,100.0,0.0,2001.0,1963.0
2023-11-05 16:18,100.0,0.0,4010.0,21.0
2023-11-05 16:18,100.0,0.0,4012.0,843.0
2023-11-05 16:18,100.0,1.0,4012.0,1.0
2023-11-05 16:18,100.0,0.0,5031.0,48.0
2023-11-05 16:18,100.0,0.0,,50.0
2023-11-05 16:18,133.0,0.0,,5.0
2023-11-05 16:18,200.0,0.0,2001.0,1.0
2023-11-05 16:18,300.0,1.0,2001.0,2.0
2023-11-05 16:18,300.0,1.0,4012.0,45.0
2023-11-05 16:18,300.0,0.0,5004.0,37.0
2023-11-05 16:19,100.0,0.0,2001.0,1575.0
2023-11-05 16:19,100.0,1.0,2001.0,1.0
2023-11-05 16:19,100.0,0.0,4010.0,23.0
2023-11-05 16:19,100.0,0.0,4012.0,684.0
2023-11-05 16:19,100.0,0.0,5031.0,39.0
2023-11-05 16:19,100.0,0.0,,43.0
2023-11-05 16:19,150.0,0.0,5030.0,3.0
2023-11-05 16:19,150.0,0.0,,2.0
2023-11-05 16:19,200.0,0.0,2001.0,2.0
2023-11-05 16:19,300.0,1.0,2001.0,1.0
2023-11-05 16:19,300.0,1.0,4012.0,53.0
2023-11-05 16:19,300.0,0.0,5004.0,10.0
2023-11-05 16:20,100.0,0.0,2001.0,1779.0
2023-11-05 16:20,100.0,1.0,2001.0,1.0
2023-11-05 16:20,100.0,0.0,4010.0,23.0
2023-11-05 16:20,100.0,0.0,4012.0,804.0
2023-11-05 16:20,100.0,0.0,5031.0,35.0
2023-11-05 16:20,100.0,0.0,,48.0
2023-11-05 16:20,133.0,0.0,,6.0
2023-11-05 16:20,150.0,0.0,4010.0,3.0
2023-11-05 16:20,150.0,0.0,5030.0,3.0
2023-11-05 16:20,200.0,0.0,2001.0,4.0
2023-11-05 16:20,300.0,1.0,4012.0,53.0
2023-11-05 16:20,300.0,0.0,5004.0,70.0
2023-11-05 16:20,300.0,1.0,5031.0,2.0
2023-11-05 16:21,100.0,0.0,2001.0,1983.0
2023-11-05 16:21,100.0,0.0,4010.0,20.0
2023-11-05 16:21,100.0,0.0,4012.0,863.0
2023-11-05 16:21,100.0,1.0,4012.0,3.0
2023-11-05 16:21,100.0,0.0,5031.0,61.0
2023-11-05 16:21,100.0,1.0,5031.0,2.0
2023-11-05 16:21,100.0,0.0,,60.0
2023-11-05 16:21,133.0,0.0,,1.0
2023-11-05 16:21,150.0,0.0,4010.0,4.0
2023-11-05 16:21,150.0,0.0,5030.0,2.0
2023-11-05 16:21,150.0,0.0,,2.0
2023-11-05 16:21,300.0,1.0,2001.0,1.0
2023-11-05 16:21,300.0,1.0,4012.0,90.0
2023-11-05 16:21,300.0,0.0,5004.0,53.0
2023-11-05 16:22,100.0,0.0,2001.0,1930.0
2023-11-05 16:22,100.0,0.0,4010.0,20.0
2023-11-05 16:22,100.0,0.0,4012.0,814.0
2023-11-05 16:22,100.0,1.0,4012.0,1.0
2023-11-05 16:22,100.0,0.0,5031.0,51.0
