CDR_DATE,CDR_HOUR,CONTENTPROVIDERID,CP_NAME,BASICCAUSE,INTERNALCAUSE,ACCESSFLAG,TOTAL,REMARK
10-02-2024,05,263,Artha_Ghani_Sempurna,940,5031,73,125,day1
10-02-2024,05,263,Artha_Ghani_Sempurna,941,2001,73,731,day1
10-02-2024,05,263,Artha_Ghani_Sempurna,973,,73,992,day1
10-02-2024,05,2836,Terminal Kreasi Nusantara,111,4012,73,71,day1
10-02-2024,05,2836,Terminal Kreasi Nusantara,23,,73,885,day1
10-02-2024,05,2836,Terminal Kreasi Nusantara,941,2001,73,1,day1
10-02-2024,05,2875,Mocoplus_Technology,111,4012,73,31,day1
10-02-2024,05,2875,Mocoplus_Technology,941,2001,73,16,day1
10-02-2024,05,2895,KEE_Digital,111,4012,73,54,day1
10-02-2024,05,2895,KEE_Digital,372,2001,72,61,day1
10-02-2024,05,2895,KEE_Digital,6,,73,1,day1
10-02-2024,05,2895,KEE_Digital,9,,72,21,day1
10-02-2024,05,2895,KEE_Digital,940,5031,72,2,day1
10-02-2024,05,2895,KEE_Digital,941,2001,73,148,day1
10-02-2024,05,2895,KEE_Digital,987,2001,72,61,day1
10-02-2024,05,2915,18 Box Media,111,4012,73,44876,day1
10-02-2024,05,2915,18 Box Media,23,,73,392,day1
10-02-2024,05,2915,18 Box Media,372,2001,72,3,day1
10-02-2024,05,2915,18 Box Media,6,,73,5,day1
10-02-2024,05,2915,18 Box Media,940,5031,73,80,day1
10-02-2024,05,2915,18 Box Media,941,2001,73,211,day1
10-02-2024,05,2915,18 Box Media,973,,73,152,day1
10-02-2024,05,2915,18 Box Media,987,2001,72,3,day1
10-02-2024,05,42,Access Mobile,938,2001,66,20,day1
10-02-2024,05,42,Access Mobile,941,2001,67,45,day1
10-02-2024,05,50,Triyakom,111,4012,67,3,day1
10-02-2024,05,50,Triyakom,111,4012,68,5,day1
10-02-2024,05,50,Triyakom,111,4012,73,280,day1
10-02-2024,05,50,Triyakom,123,2001,72,14,day1
10-02-2024,05,50,Triyakom,372,2001,72,39,day1
10-02-2024,05,50,Triyakom,372,,72,1,day1
10-02-2024,05,50,Triyakom,6,,73,1,day1
10-02-2024,05,50,Triyakom,9,,72,26,day1
10-02-2024,05,50,Triyakom,938,2001,66,37,day1
10-02-2024,05,50,Triyakom,941,2001,67,120,day1
10-02-2024,05,50,Triyakom,941,2001,73,39,day1
10-02-2024,05,50,Triyakom,949,2001,68,20,day1
10-02-2024,05,50,Triyakom,973,,73,3,day1
10-02-2024,05,50,Triyakom,987,2001,72,40,day1
10-02-2024,05,51,Utopia,111,4012,73,142855,day1
10-02-2024,05,51,Utopia,23,,73,5976,day1
10-02-2024,05,51,Utopia,372,2001,72,9,day1
10-02-2024,05,51,Utopia,6,,73,351,day1
10-02-2024,05,51,Utopia,9,,72,3,day1
10-02-2024,05,51,Utopia,940,4010,73,13,day1
10-02-2024,05,51,Utopia,940,5031,73,70,day1
10-02-2024,05,51,Utopia,941,2001,67,1,day1
10-02-2024,05,51,Utopia,941,2001,73,1255,day1
10-02-2024,05,51,Utopia,973,,73,101,day1
10-02-2024,05,51,Utopia,987,2001,72,9,day1
10-02-2024,05,51,Utopia,998,,67,446,day1
10-02-2024,05,52,Falcon,111,4012,67,4,day1
10-02-2024,05,52,Falcon,111,4012,73,79228,day1
10-02-2024,05,52,Falcon,123,2001,72,4,day1
10-02-2024,05,52,Falcon,23,,73,6,day1
10-02-2024,05,52,Falcon,372,2001,72,373,day1
10-02-2024,05,52,Falcon,372,,72,1,day1
10-02-2024,05,52,Falcon,6,,73,248,day1
10-02-2024,05,52,Falcon,9,,72,255,day1
10-02-2024,05,52,Falcon,938,2001,66,129,day1
10-02-2024,05,52,Falcon,940,4010,73,4,day1
10-02-2024,05,52,Falcon,940,5031,72,4,day1
10-02-2024,05,52,Falcon,940,5031,73,26,day1
10-02-2024,05,52,Falcon,941,2001,73,986,day1
10-02-2024,05,52,Falcon,973,,73,83,day1
10-02-2024,05,52,Falcon,987,2001,72,374,day1
10-02-2024,05,69,Fortumo,111,4012,68,8,day1
10-02-2024,05,69,Fortumo,715,,67,4,day1
10-02-2024,05,69,Fortumo,938,2001,66,1,day1
10-02-2024,05,69,Fortumo,941,2001,67,23,day1
10-02-2024,05,69,Fortumo,949,2001,68,7,day1
10-02-2024,05,70,Opera,363,,67,1,day1
10-02-2024,05,74,Codapay,111,4012,68,5,day1
10-02-2024,05,74,Codapay,715,,67,3,day1
10-02-2024,05,74,Codapay,938,2001,66,6,day1
10-02-2024,05,74,Codapay,941,2001,67,135,day1
10-02-2024,05,74,Codapay,949,2001,68,46,day1
10-02-2024,05,76,Line,111,4012,68,3,day1
10-02-2024,05,76,Line,949,2001,68,16,day1
10-02-2024,05,77,Celltick_Project,111,4012,73,104547,day1
10-02-2024,05,77,Celltick_Project,23,,73,200,day1
10-02-2024,05,77,Celltick_Project,372,2001,72,5,day1
10-02-2024,05,77,Celltick_Project,41,,67,1,day1
10-02-2024,05,77,Celltick_Project,6,,73,372,day1
10-02-2024,05,77,Celltick_Project,938,2001,66,4,day1
10-02-2024,05,77,Celltick_Project,940,4010,73,11,day1
10-02-2024,05,77,Celltick_Project,940,5031,73,46,day1
10-02-2024,05,77,Celltick_Project,941,2001,73,2285,day1
10-02-2024,05,77,Celltick_Project,973,,73,9,day1
10-02-2024,05,77,Celltick_Project,987,2001,72,5,day1
10-02-2024,05,77,Celltick_Project,998,,67,1,day1
10-02-2024,05,78,NetM_GooglePlay,111,4012,68,10708,day1
10-02-2024,05,78,NetM_GooglePlay,938,2001,66,196,day1
10-02-2024,05,78,NetM_GooglePlay,940,5031,66,1,day1
10-02-2024,05,78,NetM_GooglePlay,941,2001,67,177,day1
10-02-2024,05,78,NetM_GooglePlay,948,5031,68,44,day1
10-02-2024,05,78,NetM_GooglePlay,949,2001,68,169,day1
10-02-2024,05,86,Detik_Agranet,123,2001,72,4,day1
10-02-2024,05,86,Detik_Agranet,938,2001,66,1,day1
10-02-2024,05,,,10,,66,2,day1
10-02-2024,05,,,100,,67,3,day1
10-02-2024,06,100,MitraComm Ekasarana,111,4012,67,1686,day1
10-02-2024,06,100,MitraComm Ekasarana,41,,67,3,day1
10-02-2024,06,100,MitraComm Ekasarana,715,,67,2,day1
10-02-2024,06,100,MitraComm Ekasarana,938,2001,66,10,day1
10-02-2024,06,100,MitraComm Ekasarana,940,4010,67,24,day1
10-02-2024,06,100,MitraComm Ekasarana,940,4012,66,4,day1
10-02-2024,06,100,MitraComm Ekasarana,940,5030,67,260,day1
10-02-2024,06,100,MitraComm Ekasarana,940,5031,67,16,day1
10-02-2024,06,100,MitraComm Ekasarana,941,2001,67,386,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,111,4012,67,256,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,938,2001,66,388,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,940,4012,66,337,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,940,5030,67,2,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,940,5031,66,1,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,940,5031,67,1,day1
10-02-2024,06,107,SPRINT_Strata Prima Internusa,941,2001,67,427,day1
10-02-2024,06,110,Jatis Mobile,111,4012,67,1,day1
10-02-2024,06,110,Jatis Mobile,938,2001,66,11,day1
10-02-2024,06,110,Jatis Mobile,941,2001,67,5,day1
10-02-2024,06,114,SaktiMobile,111,4012,73,797,day1
10-02-2024,06,114,SaktiMobile,23,,73,1924,day1
10-02-2024,06,114,SaktiMobile,6,,73,19,day1
10-02-2024,06,114,SaktiMobile,938,2001,66,2,day1
10-02-2024,06,114,SaktiMobile,940,5031,73,5,day1
10-02-2024,06,114,SaktiMobile,941,2001,73,19,day1
10-02-2024,06,114,SaktiMobile,973,,73,3,day1
10-02-2024,06,134,Artajasa,938,2001,66,3,day1
10-02-2024,06,134,Artajasa,940,4012,66,5,day1
10-02-2024,06,134,Artajasa,941,2001,67,3,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,111,4012,67,34,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,938,2001,66,21,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,940,4012,66,17,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,940,5030,67,7,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,940,5031,67,5,day1
10-02-2024,06,137,Infinetworks CIMB Niaga,941,2001,67,36,day1
10-02-2024,06,153,Global Media Solusi,23,,73,240,day1
10-02-2024,06,153,Global Media Solusi,941,2001,73,1,day1
10-02-2024,06,154,GENFLIX,111,4012,73,1118,day1
10-02-2024,06,154,GENFLIX,123,2001,72,2,day1
10-02-2024,06,154,GENFLIX,372,,72,1,day1
10-02-2024,06,154,GENFLIX,6,,73,4,day1
10-02-2024,06,154,GENFLIX,938,2001,66,32,day1
10-02-2024,06,154,GENFLIX,940,5031,66,1,day1
10-02-2024,06,154,GENFLIX,941,2001,73,2641,day1
10-02-2024,06,154,GENFLIX,973,,73,528,day1
10-02-2024,06,154,GENFLIX,987,2001,72,1,day1
10-02-2024,06,156,Emobile,111,4012,67,71,day1
10-02-2024,06,156,Emobile,41,,67,1,day1
10-02-2024,06,156,Emobile,601,,66,7,day1
10-02-2024,06,156,Emobile,938,2001,66,14,day1
10-02-2024,06,156,Emobile,940,4012,66,11,day1
10-02-2024,06,156,Emobile,940,5030,67,3,day1
10-02-2024,06,156,Emobile,941,2001,67,110,day1
10-02-2024,06,164,Era Digital Media,111,4012,73,190166,day1
10-02-2024,06,164,Era Digital Media,23,,73,8,day1
10-02-2024,06,164,Era Digital Media,372,2001,72,5,day1
10-02-2024,06,164,Era Digital Media,6,,73,701,day1
10-02-2024,06,164,Era Digital Media,9,,72,1,day1
10-02-2024,06,164,Era Digital Media,938,2001,66,5,day1
10-02-2024,06,164,Era Digital Media,940,4010,73,8,day1
10-02-2024,06,164,Era Digital Media,940,5031,73,132,day1
10-02-2024,06,164,Era Digital Media,941,2001,73,4160,day1
10-02-2024,06,164,Era Digital Media,973,,73,3249,day1
10-02-2024,06,164,Era Digital Media,987,2001,72,5,day1
10-02-2024,06,166,Yatta Eracipta Solusi,111,4012,73,17485,day1
10-02-2024,06,166,Yatta Eracipta Solusi,23,,73,233,day1
10-02-2024,06,166,Yatta Eracipta Solusi,6,,73,52,day1
10-02-2024,06,166,Yatta Eracipta Solusi,9,,72,1,day1
10-02-2024,06,166,Yatta Eracipta Solusi,938,2001,66,2,day1
10-02-2024,06,166,Yatta Eracipta Solusi,940,5031,73,8,day1
10-02-2024,06,166,Yatta Eracipta Solusi,941,2001,73,122,day1
10-02-2024,06,166,Yatta Eracipta Solusi,973,,73,4,day1
10-02-2024,06,171,Forest Indo Niaga,111,4012,73,35228,day1
10-02-2024,06,171,Forest Indo Niaga,23,,73,729,day1
10-02-2024,06,171,Forest Indo Niaga,6,,73,134,day1
10-02-2024,06,171,Forest Indo Niaga,940,4010,73,10,day1
10-02-2024,06,171,Forest Indo Niaga,940,5031,73,14,day1
10-02-2024,06,171,Forest Indo Niaga,941,2001,73,327,day1
10-02-2024,06,171,Forest Indo Niaga,973,,73,94,day1
10-02-2024,06,178,Saharjo enam sembilan,111,4012,73,1700,day1
10-02-2024,06,178,Saharjo enam sembilan,23,,73,14151,day1
10-02-2024,06,178,Saharjo enam sembilan,6,,73,139,day1
10-02-2024,06,178,Saharjo enam sembilan,940,4010,73,3,day1
10-02-2024,06,178,Saharjo enam sembilan,940,5031,73,18,day1
10-02-2024,06,178,Saharjo enam sembilan,941,2001,73,84,day1
10-02-2024,06,178,Saharjo enam sembilan,973,,73,19,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,111,4012,73,18904,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,23,,73,251,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,6,,73,56,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,938,2001,66,1,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,940,4010,73,1,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,940,5031,73,8,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,941,2001,73,239,day1
10-02-2024,06,187,Sinergi Bestama Indonesia,973,,73,24,day1
10-02-2024,06,191,Digital HUB Accenture,938,2001,66,22,day1
10-02-2024,06,191,Digital HUB Accenture,941,2001,67,25,day1
10-02-2024,06,193,PT Festival Digital Nusantara,111,4012,67,3,day1
10-02-2024,06,193,PT Festival Digital Nusantara,111,4012,73,813,day1
10-02-2024,06,193,PT Festival Digital Nusantara,938,2001,66,20,day1
10-02-2024,06,193,PT Festival Digital Nusantara,941,2001,67,2,day1
10-02-2024,06,193,PT Festival Digital Nusantara,941,2001,73,2072,day1
10-02-2024,06,193,PT Festival Digital Nusantara,973,,73,470,day1
10-02-2024,06,198,VIU,941,2001,67,261,day1
10-02-2024,06,200,PT. Distribution Oriented Technologies,938,2001,66,3,day1
10-02-2024,06,206,LinkIT_360,111,4012,73,61979,day1
10-02-2024,06,206,LinkIT_360,23,,73,307,day1
10-02-2024,06,206,LinkIT_360,6,,73,7,day1
10-02-2024,06,206,LinkIT_360,938,2001,66,1,day1
10-02-2024,06,206,LinkIT_360,940,4010,73,1,day1
10-02-2024,06,206,LinkIT_360,940,5031,73,36,day1
10-02-2024,06,206,LinkIT_360,941,2001,73,133,day1
10-02-2024,06,210,PT Metrane,111,4012,68,150,day1
10-02-2024,06,210,PT Metrane,601,,66,25,day1
10-02-2024,06,210,PT Metrane,938,2001,66,329,day1
10-02-2024,06,210,PT Metrane,940,5031,67,1,day1
10-02-2024,06,210,PT Metrane,941,2001,67,389,day1
10-02-2024,06,210,PT Metrane,949,2001,68,204,day1
10-02-2024,06,235,Akses Cipta Solusi,111,4012,67,3,day1
10-02-2024,06,235,Akses Cipta Solusi,601,404,66,3,day1
10-02-2024,06,235,Akses Cipta Solusi,938,2001,66,2,day1
10-02-2024,06,235,Akses Cipta Solusi,940,4012,66,2,day1
10-02-2024,06,235,Akses Cipta Solusi,940,5031,66,1,day1
10-02-2024,06,235,Akses Cipta Solusi,941,2001,67,1,day1
10-02-2024,06,237,Redision,938,2001,66,1,day1
10-02-2024,06,237,Redision,941,2001,67,1,day1
10-02-2024,06,239,GMS AG (bulk),938,2001,66,3115,day1
10-02-2024,06,239,GMS AG (bulk),940,4010,66,1,day1
10-02-2024,06,239,GMS AG (bulk),940,5030,66,51,day1
10-02-2024,06,239,GMS AG (bulk),940,5031,66,59,day1
10-02-2024,06,240,Monty Mobile (bulk),601,,66,1,day1
10-02-2024,06,240,Monty Mobile (bulk),938,2001,66,153,day1
10-02-2024,06,240,Monty Mobile (bulk),940,5031,66,1,day1
10-02-2024,06,242,BPJS,111,4012,67,30,day1
10-02-2024,06,242,BPJS,940,5030,67,6,day1
10-02-2024,06,242,BPJS,941,2001,67,58,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,111,4012,73,664,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,23,,73,151059,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,6,,73,12,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,940,4010,73,1,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,940,5031,73,1,day1
10-02-2024,06,250,PT. Gloria Viva Nusantara,941,2001,73,3,day1
10-02-2024,06,251,PCCW Vuclip VIU,111,4012,67,2,day1
10-02-2024,06,251,PCCW Vuclip VIU,941,2001,67,1,day1
10-02-2024,06,252,SahabatMudaKreatif,111,4012,73,63166,day1
10-02-2024,06,252,SahabatMudaKreatif,23,,73,49,day1
10-02-2024,06,252,SahabatMudaKreatif,6,,73,2,day1
10-02-2024,06,252,SahabatMudaKreatif,9,,72,3,day1
10-02-2024,06,252,SahabatMudaKreatif,940,5031,73,9,day1
10-02-2024,06,252,SahabatMudaKreatif,941,2001,73,136,day1
10-02-2024,06,252,SahabatMudaKreatif,973,,73,41,day1
10-02-2024,06,254,8Elements,372,2001,72,1,day1
10-02-2024,06,254,8Elements,938,2001,66,2,day1
10-02-2024,06,254,8Elements,941,2001,73,10,day1
10-02-2024,06,254,8Elements,987,2001,72,1,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,111,4012,73,10625,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,23,,73,1,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,6,,73,78,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,940,4010,73,3,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,940,5031,73,7,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,941,2001,73,12,day1
10-02-2024,06,257,PT. Aman Devloop Indonesia,973,,73,2,day1
10-02-2024,06,258,Hypermind,111,4012,73,28078,day1
10-02-2024,06,258,Hypermind,6,,73,328,day1
10-02-2024,06,258,Hypermind,940,4010,73,5,day1
10-02-2024,06,258,Hypermind,940,5031,73,32,day1
10-02-2024,06,258,Hypermind,941,2001,73,553,day1
10-02-2024,06,258,Hypermind,973,,73,4,day1
10-02-2024,06,261,Telesat_System_Integrator,938,2001,66,1,day1
10-02-2024,06,261,Telesat_System_Integrator,941,2001,73,1,day1
10-02-2024,06,262,PT Milenial Nusantara Citra,111,4012,73,7,day1
10-02-2024,06,262,PT Milenial Nusantara Citra,23,,73,2,day1
10-02-2024,06,262,PT Milenial Nusantara Citra,601,,66,2,day1
10-02-2024,06,262,PT Milenial Nusantara Citra,941,2001,73,27,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,111,4012,73,86511,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,23,,73,41,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,6,,73,926,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,940,4010,73,22,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,940,5031,73,92,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,941,2001,73,882,day1
10-02-2024,06,263,Artha_Ghani_Sempurna,973,,73,896,day1
10-02-2024,06,2836,Terminal Kreasi Nusantara,111,4012,73,46,day1
10-02-2024,06,2836,Terminal Kreasi Nusantara,23,,73,912,day1
10-02-2024,06,2836,Terminal Kreasi Nusantara,941,2001,73,1,day1
10-02-2024,06,2875,Mocoplus_Technology,941,2001,73,1,day1
10-02-2024,06,2895,KEE_Digital,111,4012,73,57,day1
10-02-2024,06,2895,KEE_Digital,372,2001,72,61,day1
10-02-2024,06,2895,KEE_Digital,6,,73,4,day1
10-02-2024,06,2895,KEE_Digital,9,,72,26,day1
10-02-2024,06,2895,KEE_Digital,941,2001,73,150,day1
10-02-2024,06,2895,KEE_Digital,987,2001,72,61,day1
10-02-2024,06,2915,18 Box Media,111,4012,73,38457,day1
10-02-2024,06,2915,18 Box Media,23,,73,306,day1
10-02-2024,06,2915,18 Box Media,6,,73,3,day1
10-02-2024,06,2915,18 Box Media,9,,72,1,day1
10-02-2024,06,2915,18 Box Media,938,2001,66,1,day1
10-02-2024,06,2915,18 Box Media,940,5031,73,77,day1
10-02-2024,06,2915,18 Box Media,941,2001,73,152,day1
10-02-2024,06,2915,18 Box Media,973,,73,117,day1
10-02-2024,06,42,Access Mobile,938,2001,66,13,day1
10-02-2024,06,42,Access Mobile,941,2001,67,41,day1
10-02-2024,06,50,Triyakom,111,4012,67,11,day1
10-02-2024,06,50,Triyakom,111,4012,68,2,day1
10-02-2024,06,50,Triyakom,111,4012,73,101854,day1
10-02-2024,06,50,Triyakom,123,2001,72,32,day1
10-02-2024,06,50,Triyakom,23,,73,1,day1
10-02-2024,06,50,Triyakom,372,2001,72,52,day1
10-02-2024,06,50,Triyakom,6,,73,366,day1
10-02-2024,06,50,Triyakom,9,,72,30,day1
10-02-2024,06,50,Triyakom,938,2001,66,69,day1
10-02-2024,06,50,Triyakom,940,4010,73,8,day1
10-02-2024,06,50,Triyakom,940,5031,73,35,day1
10-02-2024,06,50,Triyakom,941,2001,67,155,day1
10-02-2024,06,50,Triyakom,941,2001,73,2351,day1
10-02-2024,06,50,Triyakom,949,2001,68,26,day1
10-02-2024,06,50,Triyakom,968,,72,1,day1
10-02-2024,06,50,Triyakom,973,,73,593,day1
10-02-2024,06,50,Triyakom,987,2001,72,52,day1
10-02-2024,06,51,Utopia,111,4012,73,113177,day1
10-02-2024,06,51,Utopia,23,,73,2685,day1
10-02-2024,06,51,Utopia,372,2001,72,10,day1
10-02-2024,06,51,Utopia,6,,73,172,day1
10-02-2024,06,51,Utopia,9,,72,6,day1
10-02-2024,06,51,Utopia,940,4010,73,9,day1
10-02-2024,06,51,Utopia,940,5031,73,82,day1
10-02-2024,06,51,Utopia,941,2001,73,799,day1
10-02-2024,06,51,Utopia,973,,73,30,day1
10-02-2024,06,51,Utopia,987,2001,72,10,day1
10-02-2024,06,51,Utopia,998,,67,312,day1
10-02-2024,06,52,Falcon,111,4012,67,3,day1
10-02-2024,06,52,Falcon,111,4012,73,251477,day1
10-02-2024,06,52,Falcon,23,,73,5,day1
10-02-2024,06,52,Falcon,372,2001,72,537,day1
10-02-2024,06,52,Falcon,6,,73,808,day1
10-02-2024,06,52,Falcon,9,,72,348,day1
10-02-2024,06,52,Falcon,938,2001,66,126,day1
10-02-2024,06,52,Falcon,940,4010,73,5,day1
10-02-2024,06,52,Falcon,940,5031,72,4,day1
10-02-2024,06,52,Falcon,940,5031,73,71,day1
10-02-2024,06,52,Falcon,941,2001,73,2469,day1
10-02-2024,06,52,Falcon,973,,73,376,day1
10-02-2024,06,52,Falcon,987,2001,72,537,day1
10-02-2024,06,69,Fortumo,111,4012,68,11,day1
10-02-2024,06,69,Fortumo,41,,67,3,day1
10-02-2024,06,69,Fortumo,715,,67,3,day1
10-02-2024,06,69,Fortumo,938,2001,66,3,day1
10-02-2024,06,69,Fortumo,941,2001,67,43,day1
10-02-2024,06,69,Fortumo,949,2001,68,17,day1
10-02-2024,06,70,Opera,111,4012,73,104,day1
10-02-2024,06,70,Opera,123,2001,72,2,day1
10-02-2024,06,70,Opera,23,,73,1,day1
10-02-2024,06,70,Opera,363,,67,2,day1
10-02-2024,06,70,Opera,372,2001,72,1,day1
10-02-2024,06,70,Opera,6,,73,1,day1
10-02-2024,06,70,Opera,941,2001,73,1,day1
10-02-2024,06,70,Opera,973,,73,1,day1
10-02-2024,06,70,Opera,987,2001,72,1,day1
10-02-2024,06,70,Opera,998,,67,1,day1
10-02-2024,06,74,Codapay,111,4012,68,21,day1
10-02-2024,06,74,Codapay,715,,67,13,day1
10-02-2024,06,74,Codapay,938,2001,66,1,day1
10-02-2024,06,74,Codapay,940,5030,67,2,day1
10-02-2024,06,74,Codapay,941,2001,67,241,day1
10-02-2024,06,74,Codapay,949,2001,68,81,day1
10-02-2024,06,76,Line,111,4012,68,4,day1
10-02-2024,06,76,Line,949,2001,68,8,day1
10-02-2024,06,77,Celltick_Project,111,4012,73,104006,day1
10-02-2024,06,77,Celltick_Project,23,,73,156,day1
10-02-2024,06,77,Celltick_Project,372,2001,72,6,day1
10-02-2024,06,77,Celltick_Project,6,,73,448,day1
10-02-2024,06,77,Celltick_Project,9,,72,4,day1
10-02-2024,06,77,Celltick_Project,938,2001,66,10,day1
10-02-2024,06,77,Celltick_Project,940,4010,73,14,day1
10-02-2024,06,77,Celltick_Project,940,5031,73,47,day1
10-02-2024,06,77,Celltick_Project,941,2001,67,1,day1
10-02-2024,06,77,Celltick_Project,941,2001,73,2419,day1
10-02-2024,06,77,Celltick_Project,973,,73,9,day1
10-02-2024,06,77,Celltick_Project,987,2001,72,6,day1
10-02-2024,06,77,Celltick_Project,998,,67,1,day1
10-02-2024,06,78,NetM_GooglePlay,111,4012,68,11600,day1
10-02-2024,06,78,NetM_GooglePlay,938,2001,66,307,day1
10-02-2024,06,78,NetM_GooglePlay,940,5031,66,4,day1
10-02-2024,06,78,NetM_GooglePlay,941,2001,67,220,day1
10-02-2024,06,78,NetM_GooglePlay,948,4010,68,2,day1
10-02-2024,06,78,NetM_GooglePlay,948,5030,68,2,day1
10-02-2024,06,78,NetM_GooglePlay,948,5031,68,53,day1
10-02-2024,06,78,NetM_GooglePlay,949,2001,68,219,day1
10-02-2024,06,93,Braincode,813,,66,1,day1
10-02-2024,06,,,10,,66,4,day1
10-02-2024,07,100,MitraComm Ekasarana,111,4012,67,2551,day1
10-02-2024,07,100,MitraComm Ekasarana,41,,67,3,day1
10-02-2024,07,100,MitraComm Ekasarana,938,2001,66,10,day1
10-02-2024,07,100,MitraComm Ekasarana,940,4010,67,36,day1
10-02-2024,07,100,MitraComm Ekasarana,940,5030,67,442,day1
10-02-2024,07,100,MitraComm Ekasarana,940,5031,67,22,day1
10-02-2024,07,100,MitraComm Ekasarana,941,2001,67,605,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,111,4012,67,397,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,938,2001,66,659,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,940,4010,67,1,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,940,4012,66,436,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,940,5030,67,1,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,940,5031,66,2,day1
10-02-2024,07,107,SPRINT_Strata Prima Internusa,941,2001,67,741,day1
10-02-2024,07,110,Jatis Mobile,938,2001,66,1,day1
10-02-2024,07,112,Permata Bank,601,500,66,1,day1
10-02-2024,07,114,SaktiMobile,938,2001,66,2,day1
10-02-2024,07,114,SaktiMobile,941,2001,73,2,day1
10-02-2024,07,134,Artajasa,111,4012,67,1,day1
10-02-2024,07,134,Artajasa,938,2001,66,3,day1
10-02-2024,07,134,Artajasa,940,4012,66,1,day1
10-02-2024,07,134,Artajasa,941,2001,67,2,day1
10-02-2024,07,137,Infinetworks CIMB Niaga,111,4012,67,58,day1
10-02-2024,07,137,Infinetworks CIMB Niaga,938,2001,66,48,day1
10-02-2024,07,137,Infinetworks CIMB Niaga,940,4012,66,23,day1
10-02-2024,07,137,Infinetworks CIMB Niaga,940,5030,67,8,day1
10-02-2024,07,137,Infinetworks CIMB Niaga,941,2001,67,67,day1
10-02-2024,07,139,Macrokiosk,938,2001,66,1,day1
10-02-2024,07,139,Macrokiosk,941,2001,73,1,day1
10-02-2024,07,153,Global Media Solusi,111,4012,73,12,day1
10-02-2024,07,153,Global Media Solusi,23,,73,268,day1
10-02-2024,07,154,GENFLIX,938,2001,66,56,day1
10-02-2024,07,154,GENFLIX,941,2001,73,42,day1
10-02-2024,07,156,Emobile,111,4012,67,108,day1
10-02-2024,07,156,Emobile,601,,66,12,day1
10-02-2024,07,156,Emobile,938,2001,66,42,day1
10-02-2024,07,156,Emobile,940,4012,66,16,day1
10-02-2024,07,156,Emobile,941,2001,67,171,day1
10-02-2024,07,163,Integrasi Tunas Muda,938,2001,66,1,day1
10-02-2024,07,163,Integrasi Tunas Muda,941,2001,73,1,day1
10-02-2024,07,164,Era Digital Media,111,4012,73,192032,day1
10-02-2024,07,164,Era Digital Media,23,,73,13,day1
10-02-2024,07,164,Era Digital Media,372,2001,72,19,day1
10-02-2024,07,164,Era Digital Media,6,,73,932,day1
10-02-2024,07,164,Era Digital Media,9,,72,30,day1
10-02-2024,07,164,Era Digital Media,938,2001,66,4,day1
10-02-2024,07,164,Era Digital Media,940,4010,73,15,day1
10-02-2024,07,164,Era Digital Media,940,5031,73,94,day1
10-02-2024,07,164,Era Digital Media,941,2001,73,3864,day1
10-02-2024,07,164,Era Digital Media,973,,73,1330,day1
10-02-2024,07,164,Era Digital Media,987,2001,72,19,day1
10-02-2024,07,166,Yatta Eracipta Solusi,111,4012,73,15152,day1
