
"CDRDATE","CP_NAME","CPID","ACCESSFLAG","BASICCAUSE","INTERNALCAUSE","REVENUE","TOTAL"
"2023-11-12 14:51","Triyakom","50","72","987","2001",0,6
"2023-11-12 14:51","Triyakom","50","73","111","4012",0,662
"2023-11-12 14:51","Triyakom","50","73","6",,3604,4
"2023-11-12 14:51","Triyakom","50","73","941","2001",40228,43
"2023-11-12 14:51","Triyakom","50","73","973",,2703,3
"2023-11-12 14:51","Utopia","51","73","111","4012",0,2024
"2023-11-12 14:51","Utopia","51","73","23",,34155,69
"2023-11-12 14:51","Utopia","51","73","6",,2475,5
"2023-11-12 14:51","Utopia","51","73","940","4010",0,1
"2023-11-12 14:51","Utopia","51","73","941","2001",1890,3
"2023-11-12 14:51","Utopia","51","73","973",,990,2
"2023-11-12 14:51","Utopia","51","73","991",,990,2
"2023-11-12 14:51","Falcon","52","66","938","2001",0,1
"2023-11-12 14:51","Falcon","52","72","372","2001",0,4
"2023-11-12 14:51","Falcon","52","72","9",,0,3
"2023-11-12 14:51","Falcon","52","72","987","2001",0,4
"2023-11-12 14:51","Falcon","52","73","111","4012",0,1994
"2023-11-12 14:51","Falcon","52","73","6",,11892,12
"2023-11-12 14:51","Falcon","52","73","940","5031",0,2
"2023-11-12 14:51","Falcon","52","73","941","2001",65406,88
"2023-11-12 14:51","Falcon","52","73","973",,991,1
"2023-11-12 14:51","Codapay","74","67","41",,0,1
"2023-11-12 14:51","Codapay","74","67","940","5030",0,1
"2023-11-12 14:51","Codapay","74","67","941","2001",0,12
"2023-11-12 14:51","Codapay","74","68","949","2001",29459,7
"2023-11-12 14:51","Celltick_Project","77","72","372","2001",0,2
"2023-11-12 14:51","Celltick_Project","77","72","987","2001",0,2
"2023-11-12 14:51","Celltick_Project","77","73","111","4012",0,833
"2023-11-12 14:51","Celltick_Project","77","73","23",,16218,18
"2023-11-12 14:51","Celltick_Project","77","73","6",,901,1
"2023-11-12 14:51","Celltick_Project","77","73","941","2001",18921,24
"2023-11-12 14:51","Celltick_Project","77","73","973",,1802,2
"2023-11-12 14:51","NetM_GooglePlay","78","66","938","2001",0,4
"2023-11-12 14:51","NetM_GooglePlay","78","67","941","2001",0,8
"2023-11-12 14:51","NetM_GooglePlay","78","68","111","4012",0,79
"2023-11-12 14:51","NetM_GooglePlay","78","68","949","2001",40970,5
"2023-11-12 14:52","MitraComm Ekasarana","100","66","938","2001",500,1
"2023-11-12 14:52","MitraComm Ekasarana","100","67","111","4012",0,38
"2023-11-12 14:52","MitraComm Ekasarana","100","67","940","5030",0,6
"2023-11-12 14:52","MitraComm Ekasarana","100","67","941","2001",7200,9
"2023-11-12 14:52","SPRINT_Strata Prima Internusa","107","66","938","2001",2500,5
"2023-11-12 14:52","SPRINT_Strata Prima Internusa","107","66","940","4012",0,5
"2023-11-12 14:52","SPRINT_Strata Prima Internusa","107","67","111","4012",0,7
"2023-11-12 14:52","SPRINT_Strata Prima Internusa","107","67","941","2001",13800,18
"2023-11-12 14:52","Jatis Mobile","110","67","111","4012",0,1
"2023-11-12 14:52","Jatis Mobile","110","67","941","2001",0,1
"2023-11-12 14:52","Infinetworks CIMB Niaga","137","66","938","2001",450,1
"2023-11-12 14:52","Infinetworks CIMB Niaga","137","67","111","4012",0,1
"2023-11-12 14:52","Infinetworks CIMB Niaga","137","67","941","2001",800,1
"2023-11-12 14:52","GENFLIX","154","73","941","2001",0,1
"2023-11-12 14:52","Emobile","156","67","941","2001",1200,2
"2023-11-12 14:52","Era Digital Media","164","66","938","2001",0,1
"2023-11-12 14:52","Era Digital Media","164","72","372","2001",0,2
"2023-11-12 14:52","Era Digital Media","164","72","9",,0,5
"2023-11-12 14:52","Era Digital Media","164","72","987","2001",0,2
"2023-11-12 14:52","Era Digital Media","164","73","111","4012",0,1594
"2023-11-12 14:52","Era Digital Media","164","73","6",,6937,7
"2023-11-12 14:52","Era Digital Media","164","73","941","2001",19820,31
"2023-11-12 14:52","Era Digital Media","164","73","973",,14865,15
"2023-11-12 14:52","Yatta Eracipta Solusi","166","73","111","4012",0,35
"2023-11-12 14:52","Yatta Eracipta Solusi","166","73","23",,3964,2
"2023-11-12 14:52","Forest Indo Niaga","171","73","111","4012",0,240
"2023-11-12 14:52","Forest Indo Niaga","171","73","973",,1982,1
"2023-11-12 14:52","Sinergi Bestama Indonesia","187","73","111","4012",0,107
"2023-11-12 14:52","Sinergi Bestama Indonesia","187","73","6",,1982,2
"2023-11-12 14:52","VIU","198","67","941","2001",0,12
"2023-11-12 14:52","PT Metrane","210","66","938","2001",0,1
"2023-11-12 14:52","PT Metrane","210","67","941","2001",0,2
"2023-11-12 14:52","GMS AG (bulk)","239","66","938","2001",0,19
"2023-11-12 14:52","GMS AG (bulk)","239","66","940","4010",0,1
"2023-11-12 14:52","GMS AG (bulk)","239","66","940","5031",0,1
"2023-11-12 14:52","Monty Mobile (bulk)","240","66","938","2001",0,1
"2023-11-12 14:52","BPJS","242","67","111","4012",0,1
"2023-11-12 14:52","BPJS","242","67","941","2001",694,2
"2023-11-12 14:52","SahabatMudaKreatif","252","73","111","4012",0,496
"2023-11-12 14:52","8Elements","254","66","938","2001",0,1
"2023-11-12 14:52","PT. Aman Devloop Indonesia","257","73","111","4012",0,106
"2023-11-12 14:52","PT. Aman Devloop Indonesia","257","73","991",,77298,78
"2023-11-12 14:52","Telesat_System_Integrator","261","73","111","4012",0,6
"2023-11-12 14:52","Telesat_System_Integrator","261","73","23",,991,1
"2023-11-12 14:52","Artha_Ghani_Sempurna","263","73","111","4012",0,277
"2023-11-12 14:52","KEE_Digital","2895","73","111","4012",0,338
"2023-11-12 14:52","Access Mobile","42","67","941","2001",0,1
"2023-11-12 14:52","Triyakom","50","67","940","5030",0,17
"2023-11-12 14:52","Triyakom","50","67","941","2001",0,202
"2023-11-12 14:52","Triyakom","50","68","949","2001",10000,1
"2023-11-12 14:52","Triyakom","50","72","372","2001",0,2
"2023-11-12 14:52","Triyakom","50","72","987","2001",0,2
"2023-11-12 14:52","Triyakom","50","73","111","4012",0,339
"2023-11-12 14:52","Triyakom","50","73","6",,901,1
"2023-11-12 14:52","Triyakom","50","73","941","2001",16713,18
"2023-11-12 14:52","Triyakom","50","73","973",,901,1
"2023-11-12 14:52","Utopia","51","67","998",,0,97
"2023-11-12 14:52","Utopia","51","73","111","4012",0,1156
"2023-11-12 14:52","Utopia","51","73","23",,15840,32
"2023-11-12 14:52","Utopia","51","73","6",,2475,5
"2023-11-12 14:52","Utopia","51","73","941","2001",18900,22
"2023-11-12 14:52","Utopia","51","73","973",,990,2
"2023-11-12 14:52","Utopia","51","73","991",,2475,5
"2023-11-12 14:52","Falcon","52","66","938","2001",0,1
"2023-11-12 14:52","Falcon","52","72","372","2001",0,1
"2023-11-12 14:52","Falcon","52","72","9",,0,1
"2023-11-12 14:52","Falcon","52","72","987","2001",0,1
"2023-11-12 14:52","Falcon","52","73","111","4012",0,1022
"2023-11-12 14:52","Falcon","52","73","6",,991,1
"2023-11-12 14:52","Falcon","52","73","941","2001",26757,37
"2023-11-12 14:52","Codapay","74","67","941","2001",0,8
"2023-11-12 14:52","Codapay","74","68","949","2001",17936,3
"2023-11-12 14:52","Celltick_Project","77","72","372","2001",0,2
"2023-11-12 14:52","Celltick_Project","77","72","987","2001",0,2
"2023-11-12 14:52","Celltick_Project","77","73","111","4012",0,426
"2023-11-12 14:52","Celltick_Project","77","73","23",,10812,12
"2023-11-12 14:52","Celltick_Project","77","73","940","5031",0,1
"2023-11-12 14:52","Celltick_Project","77","73","941","2001",10812,12
"2023-11-12 14:52","Celltick_Project","77","73","973",,1802,2
"2023-11-12 14:52","NetM_GooglePlay","78","66","938","2001",0,2
"2023-11-12 14:52","NetM_GooglePlay","78","67","941","2001",0,4
"2023-11-12 14:52","NetM_GooglePlay","78","68","111","4012",0,52
"2023-11-12 14:52","NetM_GooglePlay","78","68","948","5031",0,1
"2023-11-12 14:52","NetM_GooglePlay","78","68","949","2001",84772,3

941 rows selected.

